region,province,city_municipality,barangay,reg_code,prv_code,mun_code,bgy_code,geocode
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BACLAS,04,010,07,002,0401007002
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BALIMBING,04,010,07,003,0401007003
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BAMBANG,04,010,07,004,0401007004
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BARANGAY 1 (POB.),04,010,07,006,0401007006
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BARANGAY 2 (POB.),04,010,07,007,0401007007
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BARANGAY 3 (POB.),04,010,07,008,0401007008
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BARANGAY 4 (POB.),04,010,07,009,0401007009
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BARANGAY 5 (POB.),04,010,07,010,0401007010
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BARANGAY 6 (POB.),04,010,07,011,0401007011
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,BISAYA,04,010,07,012,0401007012
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,CAHIL,04,010,07,013,0401007013
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,CALUANGAN,04,010,07,014,0401007014
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,CALANTAS,04,010,07,015,0401007015
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,CAMASTILISAN,04,010,07,016,0401007016
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,CORAL NI LOPEZ,04,010,07,017,0401007017
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,CORAL NI BACAL,04,010,07,018,0401007018
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,DACANLAO,04,010,07,019,0401007019
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,DILA,04,010,07,020,0401007020
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,LOMA,04,010,07,021,0401007021
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,LUMBANG CALZADA,04,010,07,022,0401007022
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,LUMBANG NA BATA,04,010,07,023,0401007023
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,LUMBANG NA MATANDA,04,010,07,024,0401007024
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,MADALUNOT,04,010,07,025,0401007025
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,MAKINA,04,010,07,027,0401007027
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,MATIPOK,04,010,07,028,0401007028
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,MUNTING CORAL,04,010,07,030,0401007030
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,NIYUGAN,04,010,07,031,0401007031
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,PANTAY,04,010,07,032,0401007032
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,PUTING BATO WEST,04,010,07,033,0401007033
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,PUTING KAHOY,04,010,07,034,0401007034
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,PUTING BATO EAST,04,010,07,035,0401007035
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,QUISUMBING,04,010,07,036,0401007036
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,SALONG,04,010,07,037,0401007037
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,SAN RAFAEL,04,010,07,038,0401007038
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,SINISIAN,04,010,07,039,0401007039
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,TAKLANG ANAK,04,010,07,041,0401007041
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,TALISAY,04,010,07,042,0401007042
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,TAMAYO,04,010,07,043,0401007043
REGION IV-A (CALABARZON),BATANGAS,CITY OF CALACA,TIMBAIN,04,010,07,044,0401007044
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BAGONG SILANG,04,010,08,001,0401008001
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BAHA,04,010,08,002,0401008002
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BALIBAGO,04,010,08,003,0401008003
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BALITOC,04,010,08,004,0401008004
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BIGA,04,010,08,005,0401008005
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BUCAL,04,010,08,006,0401008006
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,CARLOSA,04,010,08,007,0401008007
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,CARRETUNAN,04,010,08,008,0401008008
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,ENCARNACION,04,010,08,009,0401008009
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,GULOD,04,010,08,010,0401008010
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,HUKAY,04,010,08,011,0401008011
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,LUCSUHIN,04,010,08,013,0401008013
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,LUYA,04,010,08,014,0401008014
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,PARAISO,04,010,08,015,0401008015
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BARANGAY 1 (POB.),04,010,08,016,0401008016
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BARANGAY 2 (POB.),04,010,08,017,0401008017
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BARANGAY 3 (POB.),04,010,08,018,0401008018
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,BARANGAY 4 (POB.),04,010,08,019,0401008019
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,QUILITISAN,04,010,08,020,0401008020
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,REAL,04,010,08,021,0401008021
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,SAMBUNGAN,04,010,08,022,0401008022
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,SANTA ANA,04,010,08,023,0401008023
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,TALIBAYOG,04,010,08,026,0401008026
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,TALISAY,04,010,08,027,0401008027
REGION IV-A (CALABARZON),BATANGAS,CALATAGAN,TANAGAN,04,010,08,028,0401008028
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BALAGBAG,04,010,09,001,0401009001
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BUNGAHAN,04,010,09,002,0401009002
REGION IV-A (CALABARZON),BATANGAS,CUENCA,CALUMAYIN,04,010,09,003,0401009003
REGION IV-A (CALABARZON),BATANGAS,CUENCA,DALIPIT EAST,04,010,09,005,0401009005
REGION IV-A (CALABARZON),BATANGAS,CUENCA,DALIPIT WEST,04,010,09,006,0401009006
REGION IV-A (CALABARZON),BATANGAS,CUENCA,DITA,04,010,09,007,0401009007
REGION IV-A (CALABARZON),BATANGAS,CUENCA,DON JUAN,04,010,09,008,0401009008
REGION IV-A (CALABARZON),BATANGAS,CUENCA,EMMANUEL,04,010,09,009,0401009009
REGION IV-A (CALABARZON),BATANGAS,CUENCA,IBABAO,04,010,09,010,0401009010
REGION IV-A (CALABARZON),BATANGAS,CUENCA,LABAC,04,010,09,011,0401009011
REGION IV-A (CALABARZON),BATANGAS,CUENCA,PINAGKAISAHAN,04,010,09,012,0401009012
REGION IV-A (CALABARZON),BATANGAS,CUENCA,SAN FELIPE,04,010,09,013,0401009013
REGION IV-A (CALABARZON),BATANGAS,CUENCA,SAN ISIDRO,04,010,09,014,0401009014
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BARANGAY 1 (POB.),04,010,09,015,0401009015
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BARANGAY 2 (POB.),04,010,09,016,0401009016
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BARANGAY 3 (POB.),04,010,09,017,0401009017
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BARANGAY 4 (POB.),04,010,09,018,0401009018
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BARANGAY 5 (POB.),04,010,09,019,0401009019
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BARANGAY 6 (POB.),04,010,09,020,0401009020
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BARANGAY 7 (POB.),04,010,09,021,0401009021
REGION IV-A (CALABARZON),BATANGAS,CUENCA,BARANGAY 8 (POB.),04,010,09,022,0401009022
REGION IV-A (CALABARZON),BATANGAS,IBAAN,BAGO,04,010,10,001,0401010001
REGION IV-A (CALABARZON),BATANGAS,IBAAN,BALANGA,04,010,10,002,0401010002
REGION IV-A (CALABARZON),BATANGAS,IBAAN,BUNGAHAN,04,010,10,003,0401010003
REGION IV-A (CALABARZON),BATANGAS,IBAAN,CALAMIAS,04,010,10,004,0401010004
REGION IV-A (CALABARZON),BATANGAS,IBAAN,CATANDALA,04,010,10,005,0401010005
REGION IV-A (CALABARZON),BATANGAS,IBAAN,COLIAT,04,010,10,006,0401010006
REGION IV-A (CALABARZON),BATANGAS,IBAAN,DAYAPAN,04,010,10,007,0401010007
REGION IV-A (CALABARZON),BATANGAS,IBAAN,LAPU-LAPU,04,010,10,008,0401010008
REGION IV-A (CALABARZON),BATANGAS,IBAAN,LUCSUHIN,04,010,10,009,0401010009
REGION IV-A (CALABARZON),BATANGAS,IBAAN,MABALOR,04,010,10,010,0401010010
REGION IV-A (CALABARZON),BATANGAS,IBAAN,MALAININ,04,010,10,011,0401010011
REGION IV-A (CALABARZON),BATANGAS,IBAAN,MATALA,04,010,10,012,0401010012
REGION IV-A (CALABARZON),BATANGAS,IBAAN,MUNTING-TUBIG,04,010,10,013,0401010013
REGION IV-A (CALABARZON),BATANGAS,IBAAN,PALINDAN,04,010,10,014,0401010014
REGION IV-A (CALABARZON),BATANGAS,IBAAN,PANGAO,04,010,10,015,0401010015
REGION IV-A (CALABARZON),BATANGAS,IBAAN,PANGHAYAAN,04,010,10,016,0401010016
REGION IV-A (CALABARZON),BATANGAS,IBAAN,POBLACION,04,010,10,017,0401010017
REGION IV-A (CALABARZON),BATANGAS,IBAAN,QUILO,04,010,10,018,0401010018
REGION IV-A (CALABARZON),BATANGAS,IBAAN,SABANG,04,010,10,019,0401010019
REGION IV-A (CALABARZON),BATANGAS,IBAAN,SALABAN I,04,010,10,020,0401010020
REGION IV-A (CALABARZON),BATANGAS,IBAAN,SAN AGUSTIN,04,010,10,022,0401010022
REGION IV-A (CALABARZON),BATANGAS,IBAAN,SANDALAN,04,010,10,023,0401010023
REGION IV-A (CALABARZON),BATANGAS,IBAAN,SANTO NIÑO,04,010,10,024,0401010024
REGION IV-A (CALABARZON),BATANGAS,IBAAN,TALAIBON,04,010,10,025,0401010025
REGION IV-A (CALABARZON),BATANGAS,IBAAN,TULAY NA PATPAT,04,010,10,027,0401010027
REGION IV-A (CALABARZON),BATANGAS,IBAAN,SALABAN II,04,010,10,028,0401010028
REGION IV-A (CALABARZON),BATANGAS,LAUREL,AS-IS,04,010,11,001,0401011001
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BALAKILONG,04,010,11,002,0401011002
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BERINAYAN,04,010,11,004,0401011004
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BUGAAN EAST,04,010,11,006,0401011006
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BUGAAN WEST,04,010,11,007,0401011007
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BUSO-BUSO,04,010,11,008,0401011008
REGION IV-A (CALABARZON),BATANGAS,LAUREL,DAYAP ITAAS,04,010,11,010,0401011010
REGION IV-A (CALABARZON),BATANGAS,LAUREL,GULOD,04,010,11,011,0401011011
REGION IV-A (CALABARZON),BATANGAS,LAUREL,J. LEVISTE,04,010,11,012,0401011012
REGION IV-A (CALABARZON),BATANGAS,LAUREL,MOLINETE,04,010,11,013,0401011013
REGION IV-A (CALABARZON),BATANGAS,LAUREL,NIYUGAN,04,010,11,014,0401011014
REGION IV-A (CALABARZON),BATANGAS,LAUREL,PALIPARAN,04,010,11,015,0401011015
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BARANGAY 1 (POB.),04,010,11,016,0401011016
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BARANGAY 2 (POB.),04,010,11,017,0401011017
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BARANGAY 3 (POB.),04,010,11,018,0401011018
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BARANGAY 4 (POB.),04,010,11,019,0401011019
REGION IV-A (CALABARZON),BATANGAS,LAUREL,BARANGAY 5 (POB.),04,010,11,020,0401011020
REGION IV-A (CALABARZON),BATANGAS,LAUREL,SAN GABRIEL,04,010,11,021,0401011021
REGION IV-A (CALABARZON),BATANGAS,LAUREL,SAN GREGORIO,04,010,11,022,0401011022
REGION IV-A (CALABARZON),BATANGAS,LAUREL,SANTA MARIA,04,010,11,023,0401011023
REGION IV-A (CALABARZON),BATANGAS,LAUREL,TICUB,04,010,11,024,0401011024
REGION IV-A (CALABARZON),BATANGAS,LEMERY,ANAK-DAGAT,04,010,12,001,0401012001
REGION IV-A (CALABARZON),BATANGAS,LEMERY,ARUMAHAN,04,010,12,002,0401012002
REGION IV-A (CALABARZON),BATANGAS,LEMERY,AYAO-IYAO,04,010,12,003,0401012003
REGION IV-A (CALABARZON),BATANGAS,LEMERY,BAGONG POOK,04,010,12,004,0401012004
REGION IV-A (CALABARZON),BATANGAS,LEMERY,BAGONG SIKAT,04,010,12,005,0401012005
REGION IV-A (CALABARZON),BATANGAS,LEMERY,BALANGA,04,010,12,006,0401012006
REGION IV-A (CALABARZON),BATANGAS,LEMERY,BUKAL,04,010,12,007,0401012007
REGION IV-A (CALABARZON),BATANGAS,LEMERY,CAHILAN I,04,010,12,009,0401012009
REGION IV-A (CALABARZON),BATANGAS,LEMERY,CAHILAN II,04,010,12,010,0401012010
REGION IV-A (CALABARZON),BATANGAS,LEMERY,DAYAPAN,04,010,12,011,0401012011
REGION IV-A (CALABARZON),BATANGAS,LEMERY,DITA,04,010,12,012,0401012012
REGION IV-A (CALABARZON),BATANGAS,LEMERY,GULOD,04,010,12,013,0401012013
REGION IV-A (CALABARZON),BATANGAS,LEMERY,LUCKY,04,010,12,014,0401012014
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MAGUIHAN,04,010,12,015,0401012015
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MAHABANG DAHILIG,04,010,12,016,0401012016
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MAHAYAHAY,04,010,12,017,0401012017
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MAIGSING DAHILIG,04,010,12,018,0401012018
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MALIGAYA,04,010,12,020,0401012020
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MALINIS,04,010,12,021,0401012021
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MASALISI,04,010,12,022,0401012022
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MATAAS NA BAYAN,04,010,12,023,0401012023
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MATINGAIN I,04,010,12,024,0401012024
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MATINGAIN II,04,010,12,025,0401012025
REGION IV-A (CALABARZON),BATANGAS,LEMERY,MAYASANG,04,010,12,026,0401012026
REGION IV-A (CALABARZON),BATANGAS,LEMERY,NIUGAN,04,010,12,027,0401012027
REGION IV-A (CALABARZON),BATANGAS,LEMERY,NONONG CASTO,04,010,12,028,0401012028
REGION IV-A (CALABARZON),BATANGAS,LEMERY,PALANAS,04,010,12,029,0401012029
REGION IV-A (CALABARZON),BATANGAS,LEMERY,PAYAPA IBABA,04,010,12,030,0401012030
REGION IV-A (CALABARZON),BATANGAS,LEMERY,PAYAPA ILAYA,04,010,12,031,0401012031
REGION IV-A (CALABARZON),BATANGAS,LEMERY,DISTRICT I (POB.),04,010,12,032,0401012032
REGION IV-A (CALABARZON),BATANGAS,LEMERY,DISTRICT II (POB.),04,010,12,033,0401012033
REGION IV-A (CALABARZON),BATANGAS,LEMERY,DISTRICT III (POB.),04,010,12,034,0401012034
REGION IV-A (CALABARZON),BATANGAS,LEMERY,DISTRICT IV (POB.),04,010,12,035,0401012035
REGION IV-A (CALABARZON),BATANGAS,LEMERY,RIZAL,04,010,12,036,0401012036
REGION IV-A (CALABARZON),BATANGAS,LEMERY,SAMBAL IBABA,04,010,12,037,0401012037
REGION IV-A (CALABARZON),BATANGAS,LEMERY,SAMBAL ILAYA,04,010,12,038,0401012038
REGION IV-A (CALABARZON),BATANGAS,LEMERY,SAN ISIDRO IBABA,04,010,12,039,0401012039
REGION IV-A (CALABARZON),BATANGAS,LEMERY,SAN ISIDRO ITAAS,04,010,12,040,0401012040
REGION IV-A (CALABARZON),BATANGAS,LEMERY,SANGALANG,04,010,12,041,0401012041
REGION IV-A (CALABARZON),BATANGAS,LEMERY,TALAGA,04,010,12,043,0401012043
REGION IV-A (CALABARZON),BATANGAS,LEMERY,TUBIGAN,04,010,12,044,0401012044
REGION IV-A (CALABARZON),BATANGAS,LEMERY,TUBUAN,04,010,12,045,0401012045
REGION IV-A (CALABARZON),BATANGAS,LEMERY,WAWA IBABA,04,010,12,046,0401012046
REGION IV-A (CALABARZON),BATANGAS,LEMERY,WAWA ILAYA,04,010,12,047,0401012047
REGION IV-A (CALABARZON),BATANGAS,LEMERY,SINISIAN EAST,04,010,12,048,0401012048
REGION IV-A (CALABARZON),BATANGAS,LEMERY,SINISIAN WEST,04,010,12,049,0401012049
REGION IV-A (CALABARZON),BATANGAS,LIAN,BAGONG POOK,04,010,13,002,0401013002
REGION IV-A (CALABARZON),BATANGAS,LIAN,BALIBAGO,04,010,13,003,0401013003
REGION IV-A (CALABARZON),BATANGAS,LIAN,BINUBUSAN,04,010,13,004,0401013004
REGION IV-A (CALABARZON),BATANGAS,LIAN,BUNGAHAN,04,010,13,005,0401013005
REGION IV-A (CALABARZON),BATANGAS,LIAN,CUMBA,04,010,13,007,0401013007
REGION IV-A (CALABARZON),BATANGAS,LIAN,HUMAYINGAN,04,010,13,008,0401013008
REGION IV-A (CALABARZON),BATANGAS,LIAN,KAPITO,04,010,13,009,0401013009
REGION IV-A (CALABARZON),BATANGAS,LIAN,LUMANIAG,04,010,13,012,0401013012
REGION IV-A (CALABARZON),BATANGAS,LIAN,LUYAHAN,04,010,13,013,0401013013
REGION IV-A (CALABARZON),BATANGAS,LIAN,MALARUHATAN,04,010,13,014,0401013014
REGION IV-A (CALABARZON),BATANGAS,LIAN,MATABUNGKAY,04,010,13,015,0401013015
REGION IV-A (CALABARZON),BATANGAS,LIAN,BARANGAY 1 (POB.),04,010,13,016,0401013016
REGION IV-A (CALABARZON),BATANGAS,LIAN,BARANGAY 2 (POB.),04,010,13,017,0401013017
REGION IV-A (CALABARZON),BATANGAS,LIAN,BARANGAY 3 (POB.),04,010,13,018,0401013018
REGION IV-A (CALABARZON),BATANGAS,LIAN,BARANGAY 4 (POB.),04,010,13,019,0401013019
REGION IV-A (CALABARZON),BATANGAS,LIAN,BARANGAY 5 (POB.),04,010,13,020,0401013020
REGION IV-A (CALABARZON),BATANGAS,LIAN,PRENZA,04,010,13,021,0401013021
REGION IV-A (CALABARZON),BATANGAS,LIAN,PUTING-KAHOY,04,010,13,022,0401013022
REGION IV-A (CALABARZON),BATANGAS,LIAN,SAN DIEGO,04,010,13,023,0401013023
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,ADYA,04,010,14,001,0401014001
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,ANILAO,04,010,14,003,0401014003
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,ANILAO-LABAC,04,010,14,004,0401014004
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,ANTIPOLO DEL NORTE,04,010,14,005,0401014005
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,ANTIPOLO DEL SUR,04,010,14,006,0401014006
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,BAGONG POOK,04,010,14,007,0401014007
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAN SEBASTIAN,04,010,14,008,0401014008
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,BALINTAWAK,04,010,14,009,0401014009
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,BANAYBANAY,04,010,14,010,0401014010
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,BOLBOK,04,010,14,011,0401014011
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,BUGTONG NA PULO,04,010,14,012,0401014012
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,BULACNIN,04,010,14,013,0401014013
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,BULAKLAKAN,04,010,14,014,0401014014
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,CALAMIAS,04,010,14,015,0401014015
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,CUMBA,04,010,14,016,0401014016
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,DAGATAN,04,010,14,017,0401014017
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,DUHATAN,04,010,14,018,0401014018
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,HALANG,04,010,14,020,0401014020
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,INOSLOBAN,04,010,14,021,0401014021
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,KAYUMANGGI,04,010,14,022,0401014022
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,LATAG,04,010,14,024,0401014024
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,LODLOD,04,010,14,025,0401014025
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,LUMBANG,04,010,14,026,0401014026
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,MABINI,04,010,14,027,0401014027
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,MALAGONLONG,04,010,14,028,0401014028
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,MALITLIT,04,010,14,029,0401014029
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,MARAUOY,04,010,14,030,0401014030
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,MATAAS NA LUPA,04,010,14,031,0401014031
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,MUNTING PULO,04,010,14,032,0401014032
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,PAGOLINGIN BATA,04,010,14,033,0401014033
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,PAGOLINGIN EAST,04,010,14,034,0401014034
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,PAGOLINGIN WEST,04,010,14,035,0401014035
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,PANGAO,04,010,14,036,0401014036
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,PINAGKAWITAN,04,010,14,037,0401014037
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,PINAGTONGULAN,04,010,14,038,0401014038
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,PLARIDEL,04,010,14,039,0401014039
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 1,04,010,14,040,0401014040
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 10,04,010,14,041,0401014041
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 11,04,010,14,042,0401014042
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 2,04,010,14,043,0401014043
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 3,04,010,14,044,0401014044
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 4,04,010,14,045,0401014045
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 5,04,010,14,046,0401014046
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 6,04,010,14,047,0401014047
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 7,04,010,14,048,0401014048
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 8,04,010,14,049,0401014049
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 9,04,010,14,050,0401014050
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,PUSIL,04,010,14,051,0401014051
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,QUEZON,04,010,14,052,0401014052
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,RIZAL,04,010,14,053,0401014053
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SABANG,04,010,14,054,0401014054
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAMPAGUITA,04,010,14,055,0401014055
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAN BENITO,04,010,14,056,0401014056
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAN CARLOS,04,010,14,057,0401014057
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAN CELESTINO,04,010,14,058,0401014058
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAN FRANCISCO,04,010,14,059,0401014059
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAN GUILLERMO,04,010,14,060,0401014060
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAN JOSE,04,010,14,061,0401014061
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAN LUCAS,04,010,14,062,0401014062
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAN SALVADOR,04,010,14,063,0401014063
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SAPAC,04,010,14,064,0401014064
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SICO,04,010,14,066,0401014066
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SANTO NIÑO,04,010,14,068,0401014068
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,SANTO TORIBIO,04,010,14,069,0401014069
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,TALISAY,04,010,14,070,0401014070
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,TAMBO,04,010,14,071,0401014071
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,TANGOB,04,010,14,072,0401014072
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,TANGUAY,04,010,14,073,0401014073
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,TIBIG,04,010,14,074,0401014074
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,TIPACAN,04,010,14,075,0401014075
REGION IV-A (CALABARZON),BATANGAS,CITY OF LIPA,POBLACION BARANGAY 9-A,04,010,14,076,0401014076
